status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls
115634898452178_1343522412330081,"Lisaks ohvrile võttis Postimehega ühendust ka liiklusraevutseja, kes tunnistas, et sõimas küll teise auto roolis olnud naisterahvast, kuid enda väitel asja eest. Löömise lükkab ta ümber. «Näitasin naisterahvale, kus asub suunatulekang.»","Intervjuu liiklusraevutsejaga: vabandan, aga mulle ei meeldi see rusikajutt",link,http://tartu.postimees.ee/3728539/intervjuu-liiklusraevutsejaga-vabandan-aga-mulle-ei-meeldi-see-rusikajutt?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728539&utm_campaign=fb_post,2016-06-10 09:17:37,101,43,14,72,1,7,4,1,16,0
115634898452178_1343415375674118,"Vasknarva kordoni piirivalvurid leidsid laupäeval Peipsi järvelt üksiku paadi, milles ei olnud ühtegi inimest. Praegu teadaolevalt oli paadiga merele kalastama läinud 27-aastane mees.",Peipsi järvel jäi kadunuks kalale läinud 27-aastane mees,link,http://www.postimees.ee/3728107/peipsi-jarvel-jai-kadunuks-kalale-lainud-27-aastane-mees?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728107&utm_campaign=fb_post,2016-06-10 09:15:00,16,5,10,8,0,0,0,8,0,0
115634898452178_1343367565678899,"Ida-Tallinna keskhaigla erakorralise meditsiiniabi osakonna (EMO) sissepääsu sildil on valge rist punasel nelinurksel taustal. See on äravahetamiseni sarnane Šveitsi lipuga, mistõttu nõuab suursaatkond selle väljavahetamist.",Šveitsi suursaatkond nõuab Ida-Tallinna keskhaiglalt sildi väljavahetamist,link,http://tallinncity.postimees.ee/3727835/sveitsi-suursaatkond-nouab-ida-tallinna-keskhaiglalt-sildi-valjavahetamist?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727835&utm_campaign=fb_post,2016-06-10 09:00:00,133,15,8,64,2,21,46,0,0,0
115634898452178_1343416862340636,"Neljapäeval, 9. juunil, toimus Hiton Tallinn Park hotellis ja Olympic Park Casinos suurejooneline uue hotelli- ja meelelahutuskompleksi avapidu.",Galerii! Glamuur ja ilu: Hilton hotelli suurejooneline avapidu,link,http://elu24.postimees.ee/3727829/galerii-glamuur-ja-ilu-hilton-hotelli-suurejooneline-avapidu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727829&utm_campaign=fb_post,2016-06-10 08:45:00,87,16,1,85,0,1,1,0,0,0
115634898452178_1343483585667297,"Nädalalõpp Postimehega. Arter: Indrek Treufeldt õnnest – Spordimeeste naised võõrsil – Matkama Afganistani – Millest räägivad armastuslaulud? – Guido Kanguri kaasa võetud hetked – Maasikas kohtub spinatiga – Kaevikusse, ketas lendab! – Üllar Jörberg oma kehast – Kaunishing turvises – Tark peegel – Viska rinnahoidja minema! 
AK: Eestlased ei olnud viikingid – Kelle oma on London? – Kultuuriajakirjandus muutub – Kolm korda elagu Karu! – Eri Klasi viimane aasta –Mammi unistus",ARTER,photo,https://www.facebook.com/postimees/photos/a.1228098217205835.1073741826.115634898452178/1343483585667297/?type=3,2016-06-10 08:15:25,12,2,1,12,0,0,0,0,0,0
115634898452178_1343370669011922,Türgi presidendi Recep Tayyip Erdoğani visiit Ameerika Ühendriikidesse poksilegendi Muhammad Ali matustele lõppes varakult – president ja tema saatjaskond pidas end kohatult üleval ja otsustas enne tseremooniat kodumaale naasta.,Erdoğan loobus Muhammad Ali matustest,link,http://maailm.postimees.ee/3727943/erdo?-an-loobus-muhammad-ali-matustest%3Futm_source=pm_fb&utm_medium=wallpost&utm_content=3727943&utm_campaign=fb_post,2016-06-10 08:15:00,14,1,4,9,0,0,1,2,2,0
115634898452178_1343366312345691,,Levinud juurviljaga liialdamine võib tervist ohustada,link,http://tervis.postimees.ee/3727895/levinud-juurviljaga-liialdamine-voib-tervist-ohustada?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727895&utm_campaign=fb_post,2016-06-10 08:00:00,31,11,10,16,1,9,5,0,0,0
115634898452178_1343433832338939,Iraagi Fallujah` linnast põgenenud pered jutustavad oma kannatustest terroristliku Islamiriigi (ISIS) hirmuvalitsuse all: puudu oli nii toidust kui veest ning nälgivad elanikud pidid nosima lemmikloomadele mõeldud söögipoolist.,Video: nälgivad iraaklased peavad sööma koeratoitu,link,http://maailm.postimees.ee/3728205/video-nalgivad-iraaklased-peavad-sooma-koeratoitu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728205&utm_campaign=fb_post,2016-06-10 07:45:00,21,16,3,7,0,0,3,11,0,0
115634898452178_1343429625672693,"Tartu maakohus mõistis täna kokkuleppemenetluses süüdi kolm meest, karistades neid kahe ja poole aasta pikkuse tingimisi vangistusega. Kohus tuvastas, et batuudi paigaldamisel ei arvestatud paigaldusjuhendiga.",Traagilise batuudiõnnetuse osalised said kohtus karistada,link,http://tartu.postimees.ee/3728039/traagilise-batuudionnetuse-osalised-said-kohtus-karistada?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728039&utm_campaign=fb_post,2016-06-10 07:15:00,25,8,7,16,0,0,0,3,6,0
115634898452178_1343352669013722,"Ajaleht Saarte Hääl kirjutab, kuidas Ruth Pere ja tema ema Mendi Kallavus avasid Kuressaare kesklinnas uue stripiklubi kunagise kalapoe majas.",Ema ja tütar avasid Saaremaal vanas kalapoes stripiklubi,link,http://www.postimees.ee/3727769/ema-ja-tutar-avasid-saaremaal-vanas-kalapoes-stripiklubi?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727769&utm_campaign=fb_post,2016-06-10 07:00:01,200,27,32,158,0,15,26,0,1,0
115634898452178_1343426935672962,"Eile Tartu kesklinnas liiklusraevu kogenud 35-aastane naisterahvas ütleb, et oma 15-aastase juhistaaži jooksul pole ta midagi ligilähedastki kogenud. «Peale löögi saamist hakkasin nutma, panin peale ohutuled, sõitsin üle ristmiku ja helistasin politseisse.»","Liiklusraevu ohver: ta kihutas must mööda jalakäijate rajale, rebis ukse lahti ja alustas verbaal...",link,http://tartu.postimees.ee/3728211/liiklusraevu-ohver-ta-kihutas-must-mooda-jalakaijate-rajale-rebis-ukse-lahti-ja-alustas-verbaalset-rundamist?utm_source=pm_fb&utm_medium=wallpost&utm_content=3728211&utm_campaign=fb_post,2016-06-10 06:45:00,269,76,137,82,0,38,1,20,128,0
115634898452178_1343352549013734,"Suurbritannias Walesis juhtus eriskummaline lugu, kui veterinaaride juurde toodi kana tikka masala sisse kukkunud kajakas.",Piltuudis: toidu sisse kukkunud kajakas värvus oranžiks,link,http://lemmik.postimees.ee/3727667/piltuudis-toidu-sisse-kukkunud-kajakas-varvus-oranziks?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727667&utm_campaign=fb_post,2016-06-10 06:30:00,95,4,5,63,0,10,18,1,3,0
115634898452178_1343305909018398,"Taaraautomaati pandud tühja õllepudeli eest saadavad sendid pole tänapäeva Eestis just suur raha, ometigi võivad Lätist ostetud ja Eestis ära joodud õlled saada enam kui kümme aastat siin toiminud taaratagastussüsteemi kirstunaelaks.",Läti viinaralli kipub hukutama Eesti taarasüsteemi,link,http://tarbija24.postimees.ee/3727017/lati-viinaralli-kipub-hukutama-eesti-taarasusteemi?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727017&utm_campaign=fb_post,2016-06-10 06:00:00,113,24,10,84,0,5,23,1,0,0
115634898452178_1343305049018484,"Pesaleidja hoole all elab väike ja vallatu kiisupoiss Kenzo, kes tähistab peagi kahe kuu sünnipäeva.",Päevakäpp: vallatu kiisupoiss Kenzo,link,http://lemmik.postimees.ee/3727545/paevakapp-vallatu-kiisupoiss-kenzo?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727545&utm_campaign=fb_post,2016-06-10 05:30:00,180,10,38,166,11,3,0,0,0,0
115634898452178_1343382539010735,Sel nädalal võtab Märt Koik luubi alla Mihkel Raua lahkumise riigikogust ja poliitikast. Märdi tähelepanu pälvivad ka netikommentaatorid.,Märt Koik annab tuld: Mihkel Raud lahkus poliitikast nagu Eminem,link,http://arvamus.postimees.ee/3727979/mart-koik-annab-tuld-mihkel-raud-lahkus-poliitikast-nagu-eminem?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727979&utm_campaign=fb_post,2016-06-10 05:15:00,79,11,12,78,0,0,0,0,1,0
115634898452178_1343304965685159,Tallinas äsja avatud Hiltoni hotelli töötajaskonnast umbes veerandi moodustavad välismaalased kokku enam kui kümnest riigist.,Tallinna Hiltoni hotelli töötajatest veerandik on välisriigist,link,http://majandus24.postimees.ee/3727609/tallinna-hiltoni-hotelli-tootajatest-veerandik-on-valisriigist?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727609&utm_campaign=fb_post,2016-06-10 05:00:00,62,12,6,50,0,5,1,0,6,0
115634898452178_1343304899018499,Vabaerakonna uus juhatus valis aseesimeheks Monika Haukanõmme ja arvas liikmete hulgast välja Georg Kirsbergi.,Vabaerakond heitis Georg Kirsbergi oma ridadest välja,link,http://www.postimees.ee/3727587/vabaerakond-heitis-georg-kirsbergi-oma-ridadest-valja?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727587&utm_campaign=fb_post,2016-06-10 04:30:00,18,6,3,16,0,1,1,0,0,0
115634898452178_1343306855684970,"Punnvõrrisõit on kõige kõige kättesaadavam ja loomingulisem mootorispordiala, mis ei küsi ei vanust ega sugu.",Punnvõrrid kihutavad Rakveres võidu,link,http://www.postimees.ee/3727657/punnvorrid-kihutavad-rakveres-voidu?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727657&utm_campaign=fb_post,2016-06-10 04:15:00,53,3,12,52,1,0,0,0,0,0
115634898452178_1343281809020808,"Saaremaal põrkasid kokku kaks autot ja buss, keskmine avariisse jäänud auto lõpetas kraavis.",Kolmikavariisse sattunud auto paiskus kraavi,link,http://www.postimees.ee/3727519/kolmikavariisse-sattunud-auto-paiskus-kraavi?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727519&utm_campaign=fb_post,2016-06-10 04:00:01,4,0,1,2,0,2,0,0,0,0
115634898452178_1343352985680357,Tähelepanelik lugeja saatis Virumaa Teatajale ebasündsa video Rakvere bussijaamast.,Rakvere bussijaama tablool näidati sõiduaegade asemel pornofilmi,link,http://virumaateataja.postimees.ee/3727623/rakvere-bussijaama-tablool-naidati-soiduaegade-asemel-pornofilmi?_ga=1.63431276.2128637283.1462733011,2016-06-10 03:52:25,1447,102,233,999,6,45,394,1,2,0
115634898452178_1343281585687497,,Kõrgepalgalistele sotsiaalmaksu lage ei ei tule,link,http://majandus24.postimees.ee/3727573/korgepalgalistele-sotsiaalmaksu-lage-ei-ei-tule?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727573&utm_campaign=fb_post,2016-06-10 03:30:00,9,3,2,7,0,0,0,0,2,0
115634898452178_1343306749018314,"Euroopa värske digitaalarengu aruanne näitab, et Eestis on mobiilse interneti - 3G ja 4G - kasutamise tase üks kõrgemaid Euroopa Liidus, hõlmates ligikaudu 86 protsenti elanikkonnast.",Eesti on mobiilse interneti tarbimiselt Euroopa Liidus esirinnas,link,http://majandus24.postimees.ee/3727633/eesti-on-mobiilse-interneti-tarbimiselt-euroopa-liidus-esirinnas?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727633&utm_campaign=fb_post,2016-06-10 03:15:00,48,2,9,46,0,2,0,0,0,0
115634898452178_1343334492348873,"Tartus blokeerisid eile pärastlõunal kaks meest oma sõidukiga teise auto ning üks neist lõi sõiduki roolis olnud naist näkku, politsei pidas vägivallas kahtlustatava kinni.",Liiiklusraev Tartus: mees lõi naisautojuhile rusikaga näkku,link,http://tartu.postimees.ee/3727811/liiiklusraev-tartus-mees-loi-naisautojuhile-rusikaga-nakku?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727811&utm_campaign=fb_post,2016-06-10 03:09:07,118,51,71,26,0,18,0,7,67,0
115634898452178_1343331045682551,"Postimehel täitub peagi 160 aastat. Seepärast aita meil üles leida kõik Postimehe reklaamid üle Eesti.

Rohkem informatsiooni kampaania kui ka osalemise kohta leiad
http://goo.gl/eiGy3N",Timeline Photos,photo,https://www.facebook.com/postimees/photos/a.119314351417566.19831.115634898452178/1343331045682551/?type=3,2016-06-10 03:04:00,1,0,1,1,0,0,0,0,0,0
115634898452178_1343281005687555,"Alkoholitootjate hinnangul müüakse kümme protsenti Eestis joodavast kangest alkoholist Lätis, kuid Läti piiri lähedal tegutsevate kaupluste omanikud naaberriigi odavama alkoholi mõju ei tunne.",Piiri lähedal asuvaid poode naabrite odav viin ei häiri,link,http://sakala.postimees.ee/3727543/piiri-lahedal-asuvaid-poode-naabrite-odav-viin-ei-hairi,2016-06-10 02:30:00,11,4,3,10,0,0,0,0,1,0
115634898452178_1343306615684994,"Kes mäletab 90ndate teleseriaali «Salmonid», võib kindel olla, et selles 1300 m² villas Tallinna lähistel tunneks seriaali peategelased end õige koduselt.",Nagu filmis: Ilmandu külas müüakse tenniseväljaku ja torniga villat,link,http://kodu.postimees.ee/3727561/nagu-filmis-ilmandu-kulas-muuakse-tennisevaljaku-ja-torniga-villat?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727561&utm_campaign=fb_post,2016-06-10 02:15:00,85,9,21,75,3,0,7,0,0,0
115634898452178_1343280752354247,"Tõukerattasõit ei pea olema vaid laste lõbu. Rattapoodidest leiab täiskasvanugi erilise ilusa mugava sõiduvahendi, millega muretult linna vahel vurada või trennigi teha.",Tõukeratas pakub kehale korralikku koormust ja hingele sõidulusti,link,http://virumaateataja.postimees.ee/3727523/toukeratas-pakub-kehale-korralikku-koormust-ja-hingele-soidulusti,2016-06-10 02:00:00,52,2,4,52,0,0,0,0,0,0
115634898452178_1343280479020941,78 protsenti Eesti elanikest peab lojaalsusprogramme oluliseks ja igaüks on keskmiselt kaheksa enamlevinud lojaalsusprogrammi liige,Uuring: Eesti elanikul on keskmiselt kaheksa kliendikaarti,link,http://tarbija24.postimees.ee/3727521/uuring-eesti-elanikul-on-keskmiselt-kaheksa-kliendikaarti?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727521&utm_campaign=fb_post,2016-06-10 01:30:00,10,5,2,10,0,0,0,0,0,0
115634898452178_1343279415687714,"Ungari valitsus teatas neljapäeval otsusest tõsta järgmise kahe aasta jooksul 40 protsendi võrra arstide ja apteekrite palka, et nende massiline riigist lahkumine peatada.",Ungari valitsus tõstab väljavoolu peatamiseks arstide palka,link,http://maailm.postimees.ee/3727501/ungari-valitsus-tostab-valjavoolu-peatamiseks-arstide-palka?utm_source=pm_fb&utm_medium=wallpost&utm_content=3727501&utm_campaign=fb_post,2016-06-10 01:00:00,101,2,12,97,0,3,1,0,0,0
